23562;Joelmir Azambuja;joelmirazambuja@zoho.com;null;null\/null\/null 
1875;Sunny Justen;sunnyjusten@globo.com;null;null\/null\/null 
2256;Hector Zermianni;hectorzermianni@mail.ru;null;null\/null\/null 
30537;Aisla Motta;aislamotta@yahoo.com;null;null\/null\/null 
5292;Sofia Barden;sofiabarden@outlook.com;null;null\/null\/null 
7959;Hermano Vavassori;hermanovavassori@gmail.com;null;null\/null\/null 
2280;Anibal Furtuoso;anibalfurtuoso@tutanota.com;null;null\/null\/null 
3048;Xaquira Mandel;xaquiramandel@terra.com.br;null;null\/null\/null 
30942;Graziela JosÉ;grazielajosÉ@mail.ru;null;null\/null\/null 
7660;Petrúcia Salvador;petrúciasalvador@zoho.com;null;null\/null\/null 
10368;Vania Chaplin;vaniachaplin@live.com;null;null\/null\/null 
6160;Nelio Nercolini;nelionercolini@mail.aol.com;null;null\/null\/null 
31266;Heron Cachoeira;heroncachoeira@mail.aol.com;null;null\/null\/null 
10449;Ernani Ferretti;ernaniferretti@bigstring.com;null;null\/null\/null 
3104;Manoel Amorimneto;manoelamorimneto@protonmail.com;null;null\/null\/null 
6224;Yose Rebelo;yoserebelo@lockbin.com;null;null\/null\/null 
2730;Marisa Hering;marisahering@inbox.com;null;null\/null\/null 
18768;Pilar Schaeffer;pilarschaeffer@lockbin.com;null;null\/null\/null 
6272;Crigor Moreira;crigormoreira@mail.yandex.com;null;null\/null\/null 
17685;Felix Mendonça;felixmendonça@globo.com;null;null\/null\/null 
4728;Sueli Vasconcelos;suelivasconcelos@gawab.com;null;null\/null\/null 
3555;Ulpiano Debatin;ulpianodebatin@terra.com.br;null;null\/null\/null 
13860;Vicente Schwambach;vicenteschwambach@mail.yandex.com;null;null\/null\/null 
794;Evangelina Amorim;evangelinaamorim@protonmail.com;null;null\/null\/null 
12736;Sabrina Vilhena;sabrinavilhena@protonmail.com;null;null\/null\/null 
798;Sócrates Cachoeira;sócratescachoeira@tutanota.com;null;null\/null\/null 
2000;Martina Elly;martinaelly@r7.com;null;null\/null\/null 
7218;Benito Schefer;benitoschefer@live.com;null;null\/null\/null 
22512;Olímpia Porto;olímpiaporto@globo.com;null;null\/null\/null 
6045;João Alvarenga;joãoalvarenga@mail.yandex.com;null;null\/null\/null 
4848;Moacir Cachoeira;moacircachoeira@hotmail.com;null;null\/null\/null 
1620;Thales Stadnick;thalesstadnick@mail.aol.com;null;null\/null\/null 
19488;Constance Pessoa;constancepessoa@bigstring.com;null;null\/null\/null 
18315;Elen Schell;elenschell@mail.ru;null;null\/null\/null 
6528;Ladislau Kallfels;ladislaukallfels@lockbin.com;null;null\/null\/null 
3681;Beatriz Diasfigueiredo;beatrizdiasfigueiredo@tutanota.com;null;null\/null\/null 
26240;Giovani Lewen;giovanilewen@r7.com;null;null\/null\/null 
13152;Quirino Schmitz;quirinoschmitz@protonmail.com;null;null\/null\/null 
8652;Gilberto SensjÚnior;gilbertosensjÚnior@protonmail.com;null;null\/null\/null 
6195;Venâncio BerglerjÚnior;venâncioberglerjÚnior@gawab.com;null;null\/null\/null 
29808;Hercules Pauleto;herculespauleto@gawab.com;null;null\/null\/null 
1660;Zacarias Uribe;zacariasuribe@gawab.com;null;null\/null\/null 
29952;Gina Velasques;ginavelasques@lockbin.com;null;null\/null\/null 
3753;Fauzer Klann;fauzerklann@ig.com.br;null;null\/null\/null 
5852;Persia Camino;persiacamino@globo.com;null;null\/null\/null 
10056;Silverio Backes;silveriobackes@live.com;null;null\/null\/null 
3780;Dercio Hasckel;derciohasckel@inbox.com;null;null\/null\/null 
2526;Raul Terruel;raulterruel@inbox.com;null;null\/null\/null 
20256;Ursula Sousa;ursulasousa@mail.yandex.com;null;null\/null\/null 
17766;Yasmin SchÜrhaus;yasminschÜrhaus@tutanota.com;null;null\/null\/null 
5088;Erenilda Guthemberg;erenildaguthemberg@mail.aol.com;null;null\/null\/null 
13600;Antonio Ramires;antonioramires@tutanota.com;null;null\/null\/null 
4260;Alzira Jochen;alzirajochen@hotmail.com;null;null\/null\/null 
23058;Wanessa Nantes;wanessanantes@protonmail.com;null;null\/null\/null 
2140;Anastácia Schere;anastáciaschere@tutanota.com;null;null\/null\/null 
3003;Pablo Wolf;pablowolf@lockbin.com;null;null\/null\/null 
13760;Cauê Moreira;cauêmoreira@mail.aol.com;null;null\/null\/null 
2586;Olinda Rocio;olindarocio@inbox.com;null;null\/null\/null 
864;Kate Becsi;katebecsi@globo.com;null;null\/null\/null 
11691;Gladis Falópio;gladisfalópio@bigstring.com;null;null\/null\/null 
13888;Anthony Moro;anthonymoro@mail.ru;null;null\/null\/null 
435;Andressa Rassweiler;andressarassweiler@inbox.com;null;null\/null\/null 
872;Isabela Stolf;isabelastolf@mail.aol.com;null;null\/null\/null 
1311;Rafaela Hora;rafaelahora@gawab.com;null;null\/null\/null 
13140;Cleonice Dasilva;cleonicedasilva@bigstring.com;null;null\/null\/null 
1756;Rossélio Polli;rosséliopolli@live.com;null;null\/null\/null 
2640;Denise Martins;denisemartins@tutanota.com;null;null\/null\/null 
15435;Mariane Pinto;marianepinto@bigstring.com;null;null\/null\/null 
1768;Zora Knabben;zoraknabben@mail.ru;null;null\/null\/null 
886;Olavo Wiese;olavowiese@globo.com;null;null\/null\/null 
6216;Procopio Arndt;procopioarndt@gawab.com;null;null\/null\/null 
13350;Hilda Canella;hildacanella@zoho.com;null;null\/null\/null 
8028;Cristina Pauli;cristinapauli@mail.yandex.com;null;null\/null\/null 
18774;Adamastor Schreiber;adamastorschreiber@gawab.com;null;null\/null\/null 
7168;Vania Kuntze;vaniakuntze@lockbin.com;null;null\/null\/null 
17960;Erlaine Soares;erlainesoares@terra.com.br;null;null\/null\/null 
18900;Mayara Fagundes;mayarafagundes@gmail.com;null;null\/null\/null 
22099;Brigida Duarte;brigidaduarte@gmail.com;null;null\/null\/null 
2260;Jefferson Felber;jeffersonfelber@mail.yandex.com;null;null\/null\/null 
16308;Robson Sax;robsonsax@yahoo.com;null;null\/null\/null 
3632;Zelinda Botelho;zelindabotelho@tutanota.com;null;null\/null\/null 
910;Caetano Motta;caetanomotta@inbox.com;null;null\/null\/null 
3192;Olegário Suerttegaray;olegáriosuerttegaray@r7.com;null;null\/null\/null 
2742;Plinio Texeira;pliniotexeira@hotmail.com;null;null\/null\/null 
28854;Irineu Schmitt;irineuschmitt@yahoo.com;null;null\/null\/null 
25704;Adalberto Pasquim;adalbertopasquim@zoho.com;null;null\/null\/null 
6440;Bela Caminha;belacaminha@zoho.com;null;null\/null\/null 
8298;Gil Perardt;gilperardt@lockbin.com;null;null\/null\/null 
19404;Gina Bohun;ginabohun@mail.yandex.com;null;null\/null\/null 
25002;Kleiton Abromoviztfilho;kleitonabromoviztfilho@gawab.com;null;null\/null\/null 
6496;Zora Costa;zoracosta@globo.com;null;null\/null\/null 
12555;Lorraine Tomazine;lorrainetomazine@mail.aol.com;null;null\/null\/null 
13048;Urania Cruz;uraniacruz@live.com;null;null\/null\/null 
19614;Fabricio Stolf;fabriciostolf@tutanota.com;null;null\/null\/null 
3744;Alana Burk;alanaburk@mail.ru;null;null\/null\/null 
16884;Osório Trierweiler;osóriotrierweiler@gawab.com;null;null\/null\/null 
3760;Elida Klann;elidaklann@mail.aol.com;null;null\/null\/null 
11775;Jade Fernandes;jadefernandes@mail.yandex.com;null;null\/null\/null 
33984;Suzete Franzener;suzetefranzener@live.com;null;null\/null\/null 
9460;Candida Freitas;candidafreitas@live.com;null;null\/null\/null 
5688;Yolanda BrÜggemann;yolandabrÜggemann@gmail.com;null;null\/null\/null 
3800;Mayara Bentodasilva;mayarabentodasilva@zoho.com;null;null\/null\/null 
19040;Edvaldo Carapunarlo;edvaldocarapunarlo@gawab.com;null;null\/null\/null 
20034;Stefano Café;stefanocafé@lockbin.com;null;null\/null\/null 
14340;Aline Beistorf;alinebeistorf@globo.com;null;null\/null\/null 
4311;Xaquira LÜckmann;xaquiralÜckmann@terra.com.br;null;null\/null\/null 
23040;Pascoal Gilz;pascoalgilz@gmail.com;null;null\/null\/null 
8658;Miriam Cordeiro;miriamcordeiro@hotmail.com;null;null\/null\/null 
13014;Giulia Bay;giuliabay@tutanota.com;null;null\/null\/null 
4830;Washington Scharf;washingtonscharf@hotmail.com;null;null\/null\/null 
13552;Lúcia Xavier;lúciaxavier@mail.yandex.com;null;null\/null\/null 
13095;Lineu LeveckjÚnior;lineuleveckjÚnior@lockbin.com;null;null\/null\/null 
1944;Naiara Novac;naiaranovac@live.com;null;null\/null\/null 
23376;Diego Silveira;diegosilveira@terra.com.br;null;null\/null\/null 
39528;Aristoteles Bohnen;aristotelesbohnen@protonmail.com;null;null\/null\/null 
7335;Brigida Kataoka;brigidakataoka@lockbin.com;null;null\/null\/null 
7840;Thais Carolina;thaiscarolina@outlook.com;null;null\/null\/null 
4419;Zelia Faust;zeliafaust@yahoo.com;null;null\/null\/null 
4920;Theseo BlÄser;theseoblÄser@bigstring.com;null;null\/null\/null 
3944;Pierluigi Jendigk;pierluigijendigk@mail.yandex.com;null;null\/null\/null 
2470;Ed Pessoa;edpessoa@globo.com;null;null\/null\/null 
17820;Nelio Minich;neliominich@bigstring.com;null;null\/null\/null 
24304;Odair Hessmann;odairhessmann@tutanota.com;null;null\/null\/null 
35784;Eliseu Bilk;eliseubilk@inbox.com;null;null\/null\/null 
17928;Janaina Papanicolau;janainapapanicolau@gmail.com;null;null\/null\/null 
5988;Lesley Cross;lesleycross@lockbin.com;null;null\/null\/null 
12000;Antuérpia Kammers;antuérpiakammers@ig.com.br;null;null\/null\/null 
3006;Luciano Gilsa;lucianogilsa@live.com;null;null\/null\/null 
8032;Michel Stein;michelstein@hotmail.com;null;null\/null\/null 
13581;Jaimerina Noriler;jaimerinanoriler@mail.aol.com;null;null\/null\/null 
4032;Acácio Gasparello;acáciogasparello@gawab.com;null;null\/null\/null 
12120;Luigi FermÖhlen;luigifermÖhlen@outlook.com;null;null\/null\/null 
5060;Aristoteles Mattes;aristotelesmattes@inbox.com;null;null\/null\/null 
3042;Betina Paimfilho;betinapaimfilho@protonmail.com;null;null\/null\/null 
15240;Isaias Simas;isaiassimas@outlook.com;null;null\/null\/null 
22905;Odila Kuntz;odilakuntz@protonmail.com;null;null\/null\/null 
9180;Zelita Camões;zelitacamões@mail.yandex.com;null;null\/null\/null 
32193;Cristina Melz;cristinamelz@tutanota.com;null;null\/null\/null 
9216;Ismael Coradelli;ismaelcoradelli@protonmail.com;null;null\/null\/null 
5130;Anabelle Entre;anabelleentre@r7.com;null;null\/null\/null 
10280;Erminia Wamser;erminiawamser@tutanota.com;null;null\/null\/null 
1030;Téri Sampaulo;térisampaulo@zoho.com;null;null\/null\/null 
16512;Zyndal Gipp;zyndalgipp@gawab.com;null;null\/null\/null 
18612;Natasha Vanroas;natashavanroas@gawab.com;null;null\/null\/null 
27972;Reinaldo Fedrigo;reinaldofedrigo@outlook.com;null;null\/null\/null 
1557;Giulia Marchi;giuliamarchi@mail.ru;null;null\/null\/null 
10920;Iraídes Laranja;iraídeslaranja@gmail.com;null;null\/null\/null 
3647;Talita Cotrim;talitacotrim@tutanota.com;null;null\/null\/null 
3132;Nivaldo Dominoni;nivaldodominoni@ig.com.br;null;null\/null\/null 
28242;Madalena Iochen;madalenaiochen@gawab.com;null;null\/null\/null 
20960;Robson Vavassori;robsonvavassori@yahoo.com;null;null\/null\/null 
23625;Dan Staloch;danstaloch@live.com;null;null\/null\/null 
12624;Rubens Liz;rubensliz@zoho.com;null;null\/null\/null 
2635;Conrado Sacramento;conradosacramento@outlook.com;null;null\/null\/null 
19008;Antuérpia Clemente;antuérpiaclemente@mail.aol.com;null;null\/null\/null 
9522;Romero Mesquita;romeromesquita@r7.com;null;null\/null\/null 
4770;Ticiana Vilela;ticianavilela@yahoo.com;null;null\/null\/null 
22302;Wilma Riskalla;wilmariskalla@live.com;null;null\/null\/null 
33516;Patrick Prust;patrickprust@mail.yandex.com;null;null\/null\/null 
29848;Carol Moier;carolmoier@mail.ru;null;null\/null\/null 
12816;Geralda Ribas;geraldaribas@mail.ru;null;null\/null\/null 
5350;Hilda Cardoso;hildacardoso@tutanota.com;null;null\/null\/null 
24120;Domingos NienkÖtter;domingosnienkÖtter@mail.yandex.com;null;null\/null\/null 
18795;Julieta Chaves;julietachaves@mail.yandex.com;null;null\/null\/null 
8608;Horacio Onning;horacioonning@mail.ru;null;null\/null\/null 
13475;Aryana Moro;aryanamoro@r7.com;null;null\/null\/null 
9720;Dario Poeta;dariopoeta@gmail.com;null;null\/null\/null 
21640;Manoel Anna;manoelanna@outlook.com;null;null\/null\/null 
16260;Elida Muniz;elidamuniz@mail.ru;null;null\/null\/null 
30408;Eugenio Outeiro;eugenioouteiro@mail.yandex.com;null;null\/null\/null 
13056;Isaac Belarmino;isaacbelarmino@mail.yandex.com;null;null\/null\/null 
13080;Brenda Hochapfel;brendahochapfel@inbox.com;null;null\/null\/null 
19656;Vanessa Altamirano;vanessaaltamirano@yahoo.com;null;null\/null\/null 
4376;Fabíola Kreusch;fabíolakreusch@protonmail.com;null;null\/null\/null 
19180;Ivana Felisberta;ivanafelisberta@terra.com.br;null;null\/null\/null 
39528;Tunia Ottiquir;tuniaottiquir@bigstring.com;null;null\/null\/null 
39600;Augusta Bermudes;augustabermudes@tutanota.com;null;null\/null\/null 
11571;Ary Loeff;aryloeff@outlook.com;null;null\/null\/null 
30912;Yose Fonseca;yosefonseca@live.com;null;null\/null\/null 
2212;Rubens Naves;rubensnaves@ig.com.br;null;null\/null\/null 
34902;Glauco Coradelli;glaucocoradelli@hotmail.com;null;null\/null\/null 
4440;Sergio Kuipers;sergiokuipers@inbox.com;null;null\/null\/null 
4448;Erica Noriler;ericanoriler@zoho.com;null;null\/null\/null 
16710;Agnaldo Silva;agnaldosilva@gmail.com;null;null\/null\/null 
2232;Denise Adriana;deniseadriana@bigstring.com;null;null\/null\/null 
11180;Timoteo Fortunato;timoteofortunato@globo.com;null;null\/null\/null 
35840;Marcos Leme;marcosleme@mail.yandex.com;null;null\/null\/null 
10098;Igor Grosch;igorgrosch@gmail.com;null;null\/null\/null 
35968;Graziela Siementcoski;grazielasiementcoski@inbox.com;null;null\/null\/null 
30402;Saul Krapp;saulkrapp@bigstring.com;null;null\/null\/null 
35532;Pascoal Cestile;pascoalcestile@protonmail.com;null;null\/null\/null 
31640;Beatriz Zoccante;beatrizzoccante@inbox.com;null;null\/null\/null 
19810;Patrick Marchiniak;patrickmarchiniak@hotmail.com;null;null\/null\/null 
3402;Vanderleia Namorado;vanderleianamorado@ig.com.br;null;null\/null\/null 
15904;Manuela Solek;manuelasolek@outlook.com;null;null\/null\/null 
13656;Giancarlo Aguiar;giancarloaguiar@globo.com;null;null\/null\/null 
1140;Jennifer VieirajÚnior;jennifervieirajÚnior@ig.com.br;null;null\/null\/null 
3997;Cassio Alves;cassioalves@mail.aol.com;null;null\/null\/null 
16016;Dunia Jeremias;duniajeremias@globo.com;null;null\/null\/null 
22920;George Barni;georgebarni@gawab.com;null;null\/null\/null 
2296;Sebastião Juttell;sebastiãojuttell@zoho.com;null;null\/null\/null 
8050;Otacílio Procurado;otacílioprocurado@hotmail.com;null;null\/null\/null 
13824;Caetano Truppel;caetanotruppel@globo.com;null;null\/null\/null 
12117;Mariano Bentodasilva;marianobentodasilva@mail.yandex.com;null;null\/null\/null 
17340;Luciane Santos;lucianesantos@inbox.com;null;null\/null\/null 
4632;Anita Andrada;anitaandrada@inbox.com;null;null\/null\/null 
28420;Ulla Resner;ullaresner@r7.com;null;null\/null\/null 
1743;Aida Bermudes;aidabermudes@yahoo.com;null;null\/null\/null 
24444;Geilsa Bortoluzzi;geilsabortoluzzi@gawab.com;null;null\/null\/null 
24486;Lourival Paiva;lourivalpaiva@lockbin.com;null;null\/null\/null 
2336;Pilar SchÖll;pilarschÖll@outlook.com;null;null\/null\/null 
10530;Yuki Constant;yukiconstant@zoho.com;null;null\/null\/null 
16408;Anete SÁjÚnior;anetesÁjÚnior@gmail.com;null;null\/null\/null 
4696;Wendy Neves;wendyneves@terra.com.br;null;null\/null\/null 
14112;Adamastor DerÉnusson;adamastorderÉnusson@mail.ru;null;null\/null\/null 
23560;Beverly Prim;beverlyprim@bigstring.com;null;null\/null\/null 
47790;Adelinda Carneiro;adelindacarneiro@terra.com.br;null;null\/null\/null 
33096;Homero StÜepp;homerostÜepp@yahoo.com;null;null\/null\/null 
2368;Carmelo Lewen;carmelolewen@ig.com.br;null;null\/null\/null 
14232;Lourival Leme;lourivalleme@r7.com;null;null\/null\/null 
2970;Glória Asvila;glóriaasvila@protonmail.com;null;null\/null\/null 
10710;Ziraldo Iadocicco;ziraldoiadocicco@lockbin.com;null;null\/null\/null 
7152;Max Dias;maxdias@protonmail.com;null;null\/null\/null 
3582;Cintia Mess;cintiamess@mail.yandex.com;null;null\/null\/null 
26910;Erlaine Borges;erlaineborges@r7.com;null;null\/null\/null 
26955;Nelio Ravanelli;nelioravanelli@yahoo.com;null;null\/null\/null 
12600;Jean Gonzaga;jeangonzaga@tutanota.com;null;null\/null\/null 
28848;Pierpaulo Pensamento;pierpaulopensamento@live.com;null;null\/null\/null 
2408;Casimiro Longen;casimirolongen@gmail.com;null;null\/null\/null 
9045;Naiara Lange;naiaralange@gmail.com;null;null\/null\/null 
8456;Alessandro Gevaerdneto;alessandrogevaerdneto@mail.yandex.com;null;null\/null\/null 
4840;Bento Roncalio;bentoroncalio@lockbin.com;null;null\/null\/null 
21210;Adriana Bogo;adrianabogo@globo.com;null;null\/null\/null 
9712;Pedrina Fachinijunior;pedrinafachinijunior@mail.aol.com;null;null\/null\/null 
12768;Laila Batista;lailabatista@globo.com;null;null\/null\/null 
1218;Ubaldino Fernandes;ubaldinofernandes@bigstring.com;null;null\/null\/null 
9150;Pedrina CÂndido;pedrinacÂndido@bigstring.com;null;null\/null\/null 
7332;Graziela Coelho;grazielacoelho@lockbin.com;null;null\/null\/null 
16524;Bruno Trierweillerfilho;brunotrierweillerfilho@tutanota.com;null;null\/null\/null 
5517;Kátia Klettenberg;kátiaklettenberg@gmail.com;null;null\/null\/null 
49734;Yuso Waldrich;yusowaldrich@ig.com.br;null;null\/null\/null 
3075;Mayara Alencar;mayaraalencar@ig.com.br;null;null\/null\/null 
19712;Narciso Dubiela;narcisodubiela@lockbin.com;null;null\/null\/null 
8638;Perla Schere;perlaschere@inbox.com;null;null\/null\/null 
2472;Fany BÜttinger;fanybÜttinger@mail.yandex.com;null;null\/null\/null 
2476;Cláudia BlÄser;cláudiablÄser@gmail.com;null;null\/null\/null 
26040;Lauro Santiago;laurosantiago@ig.com.br;null;null\/null\/null 
15525;Angelo Silva;angelosilva@yahoo.com;null;null\/null\/null 
3732;Helmut Schweizer;helmutschweizer@yahoo.com;null;null\/null\/null 
3738;Benjamin Peradt;benjaminperadt@terra.com.br;null;null\/null\/null 
1872;Sebastião Dalmolin;sebastiãodalmolin@zoho.com;null;null\/null\/null 
11250;Alécya Aragão;alécyaaragão@bigstring.com;null;null\/null\/null 
40064;Wald Gevaerd;waldgevaerd@hotmail.com;null;null\/null\/null 
17556;Demétrio Kallfelz;demétriokallfelz@protonmail.com;null;null\/null\/null 
9420;Luiza Silvafilho;luizasilvafilho@globo.com;null;null\/null\/null 
25160;Alanis Moier;alanismoier@terra.com.br;null;null\/null\/null 
22680;Olga Dobranz;olgadobranz@zoho.com;null;null\/null\/null 
4417;Acácio Aleluia;acácioaleluia@outlook.com;null;null\/null\/null 
15168;Olímpia Blosfeld;olímpiablosfeld@lockbin.com;null;null\/null\/null 
20256;Haroldo Ribas;haroldoribas@globo.com;null;null\/null\/null 
7608;Sabrina Wiethorn;sabrinawiethorn@ig.com.br;null;null\/null\/null 
2540;Sioma Curado;siomacurado@bigstring.com;null;null\/null\/null 
4452;Jasmim Lemos;jasmimlemos@lockbin.com;null;null\/null\/null 
5096;Marco Bohun;marcobohun@zoho.com;null;null\/null\/null 
12760;Carole Putzer;caroleputzer@mail.aol.com;null;null\/null\/null 
5112;Stefania Schell;stefaniaschell@lockbin.com;null;null\/null\/null 
11520;Melayne Sehn;melaynesehn@bigstring.com;null;null\/null\/null 
1923;Dolores Bortoluzzi;doloresbortoluzzi@hotmail.com;null;null\/null\/null 
5136;Roberta Machado;robertamachado@zoho.com;null;null\/null\/null 
11574;Josué Pensamento;josuépensamento@gmail.com;null;null\/null\/null 
41216;Marinela BlÄser;marinelablÄser@gmail.com;null;null\/null\/null 
7740;Emil Rampinelli;emilrampinelli@tutanota.com;null;null\/null\/null 
40698;Paula Leite;paulaleite@outlook.com;null;null\/null\/null 
31703;Dominique Olica;dominiqueolica@zoho.com;null;null\/null\/null 
3888;Edna Schiapati;ednaschiapati@r7.com;null;null\/null\/null 
1298;Kédma Feliciano;kédmafeliciano@mail.yandex.com;null;null\/null\/null 
1950;Sheila Buss;sheilabuss@mail.aol.com;null;null\/null\/null 
13671;Larissa Ellard;larissaellard@bigstring.com;null;null\/null\/null 
3912;Iasmim Ferron;iasmimferron@mail.ru;null;null\/null\/null 
47016;Mateus Schiraus;mateusschiraus@outlook.com;null;null\/null\/null 
41856;Melania Klettenberg;melaniaklettenberg@mail.ru;null;null\/null\/null 
17685;Vicente Lemos;vicentelemos@globo.com;null;null\/null\/null 
27552;Chantal Brunelli;chantalbrunelli@terra.com.br;null;null\/null\/null 
27594;Quenia BrÖring;queniabrÖring@ig.com.br;null;null\/null\/null 
1974;Amadeu Rengel;amadeurengel@gmail.com;null;null\/null\/null 
41517;Guilhermino Seboldsobrinho;guilherminoseboldsobrinho@outlook.com;null;null\/null\/null 
27720;Nelio Alcântara;nelioalcântara@bigstring.com;null;null\/null\/null 
4627;Amalia Gerberfilho;amaliagerberfilho@r7.com;null;null\/null\/null 
1324;Chiara Eing;chiaraeing@zoho.com;null;null\/null\/null 
2652;Stephanie Alvespantoja;stephaniealvespantoja@tutanota.com;null;null\/null\/null 
13280;Viviane Selva;vivianeselva@mail.ru;null;null\/null\/null 
15960;Alessio Fragafilho;alessiofragafilho@zoho.com;null;null\/null\/null 
17982;Rebeca Vandresen;rebecavandresen@hotmail.com;null;null\/null\/null 
9338;Valentina Pitz;valentinapitz@lockbin.com;null;null\/null\/null 
42084;Odair Borba;odairborba@yahoo.com;null;null\/null\/null 
1338;Lenise Gerber;lenisegerber@hotmail.com;null;null\/null\/null 
20100;Ligia Franzer;ligiafranzer@lockbin.com;null;null\/null\/null 
6039;Janete Fioravante;janetefioravante@gmail.com;null;null\/null\/null 
28224;Marcel Leitão;marcelleitão@protonmail.com;null;null\/null\/null 
32304;Alexsander Fraga;alexsanderfraga@lockbin.com;null;null\/null\/null 
6066;David Krieger;davidkrieger@outlook.com;null;null\/null\/null 
10800;Lismara Zevedo;lismarazevedo@globo.com;null;null\/null\/null 
16224;Fabiano Borba;fabianoborba@ig.com.br;null;null\/null\/null 
677;Dario Adães;darioadães@gmail.com;null;null\/null\/null 
27120;Yole Reis;yolereis@outlook.com;null;null\/null\/null 
20370;Kate Orsi;kateorsi@zoho.com;null;null\/null\/null 
2040;Ney Evangelista;neyevangelista@terra.com.br;null;null\/null\/null 
14301;Franciely Ribas;francielyribas@globo.com;null;null\/null\/null 
14322;Camila Eli;camilaeli@ig.com.br;null;null\/null\/null 
6147;Lenemar Schiochet;lenemarschiochet@live.com;null;null\/null\/null 
36936;Malú Sofka;malúsofka@inbox.com;null;null\/null\/null 
8220;Jaime Mayer;jaimemayer@terra.com.br;null;null\/null\/null 
10290;Alana BÖing;alanabÖing@terra.com.br;null;null\/null\/null 
12366;Rodrigo EpifÂnio;rodrigoepifÂnio@mail.aol.com;null;null\/null\/null 
11008;Julia Senagaglia;juliasenagaglia@yahoo.com;null;null\/null\/null 
8268;Suzana Carapunarlo;suzanacarapunarlo@terra.com.br;null;null\/null\/null 
49680;Rogeria Stachinski;rogeriastachinski@yahoo.com;null;null\/null\/null 
19348;Pedrita Asevedo;pedritaasevedo@inbox.com;null;null\/null\/null 
8304;Indira Simas;indirasimas@gawab.com;null;null\/null\/null 
8316;Moacir Bot;moacirbot@outlook.com;null;null\/null\/null 
6246;Antonieta Fagundesneto;antonietafagundesneto@mail.yandex.com;null;null\/null\/null 
11120;Alfeu Schwartz;alfeuschwartz@inbox.com;null;null\/null\/null 
3480;Joselma Santaritta;joselmasantaritta@mail.aol.com;null;null\/null\/null 
20910;Bianca VincejÚnior;biancavincejÚnior@terra.com.br;null;null\/null\/null 
19544;Quenia Furtuoso;queniafurtuoso@yahoo.com;null;null\/null\/null 
14679;Sheila Dambros;sheiladambros@gawab.com;null;null\/null\/null 
22400;Enio Saramago;eniosaramago@gmail.com;null;null\/null\/null 
16824;Cleonir Eiseler;cleonireiseler@gmail.com;null;null\/null\/null 
44226;Ícaro Elly;Ícaroelly@gmail.com;null;null\/null\/null 
44289;Samuel Rochei;samuelrochei@lockbin.com;null;null\/null\/null 
22528;Odair Antunes;odairantunes@yahoo.com;null;null\/null\/null 
22560;Adamastor Zanon;adamastorzanon@inbox.com;null;null\/null\/null 
12708;Michel Wachholz;michelwachholz@tutanota.com;null;null\/null\/null 
16968;Haroldo Tavares;haroldotavares@globo.com;null;null\/null\/null 
22656;Romulo Bernardes;romulobernardes@mail.aol.com;null;null\/null\/null 
38286;Herbert Sampedro;herbertsampedro@outlook.com;null;null\/null\/null 
19880;Talia Guckert;taliaguckert@mail.ru;null;null\/null\/null 
17775;Eugenia Candida;eugeniacandida@gawab.com;null;null\/null\/null 
28480;Roberta Senagaglia;robertasenagaglia@live.com;null;null\/null\/null 
32085;Assunção Santossens;assunçãosantossens@inbox.com;null;null\/null\/null 
38556;Wallace Martins;wallacemartins@mail.ru;null;null\/null\/null 
38610;Marilu Kuntze;marilukuntze@lockbin.com;null;null\/null\/null 
35084;Adib Reckelberg;adibreckelberg@r7.com;null;null\/null\/null 
28680;Glória Chaves;glóriachaves@live.com;null;null\/null\/null 
25848;Anselmo Preiss;anselmopreiss@yahoo.com;null;null\/null\/null 
28760;Maciel Granemann;macielgranemann@lockbin.com;null;null\/null\/null 
10800;Melissa Harres;melissaharres@ig.com.br;null;null\/null\/null 
46144;Kênia Junklaus;kêniajunklaus@outlook.com;null;null\/null\/null 
34656;Nina Editefernandes;ninaeditefernandes@mail.ru;null;null\/null\/null 
10845;Simone Gesserfilho;simonegesserfilho@mail.aol.com;null;null\/null\/null 
21720;Deidre Wagner;deidrewagner@outlook.com;null;null\/null\/null 
4350;Rosaria Wandresen;rosariawandresen@lockbin.com;null;null\/null\/null 
11616;Iasmim Velasco;iasmimvelasco@lockbin.com;null;null\/null\/null 
3635;Getúlio Viana;getúlioviana@bigstring.com;null;null\/null\/null 
26208;Haroldo Censisens;haroldocensisens@protonmail.com;null;null\/null\/null 
10935;Egle Maciel;eglemaciel@mail.ru;null;null\/null\/null 
5840;Geilsa Goedert;geilsagoedert@terra.com.br;null;null\/null\/null 
3655;Sebastian Ferreira;sebastianferreira@lockbin.com;null;null\/null\/null 
4392;Elen Concer;elenconcer@outlook.com;null;null\/null\/null 
5864;Mateus Veber;mateusveber@inbox.com;null;null\/null\/null 
17616;Rosamaria Outeiro;rosamariaouteiro@bigstring.com;null;null\/null\/null 
22050;Olivier Juttel;olivierjuttel@gmail.com;null;null\/null\/null 
46368;Luciene Popp;lucienepopp@gawab.com;null;null\/null\/null 
2211;Olga Kammer;olgakammer@mail.ru;null;null\/null\/null 
25830;Catarina Galvão;catarinagalvão@protonmail.com;null;null\/null\/null 
2217;Domingos Diasfigueiredo;domingosdiasfigueiredo@mail.yandex.com;null;null\/null\/null 
19980;Iracema Carmo;iracemacarmo@yahoo.com;null;null\/null\/null 
2964;Emanuele Prado;emanueleprado@r7.com;null;null\/null\/null 
